CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2016-10127,PySAML2 XML external entity attack,critical,https://github.com/rohe/pysaml2,2017-03-03T15:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2016-10127', 'https://github.com/rohe/pysaml2/issues/366', 'https://github.com/rohe/pysaml2/pull/379', 'https://github.com/rohe/pysaml2/commit/6e09a25d9b4b7aa7a506853210a9a14100b8bc9b', 'https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=850716', 'http://www.openwall.com/lists/oss-security/2017/01/19/5', 'https://github.com/advisories/GHSA-m269-wj6g-c459', 'https://github.com/pypa/advisory-database/tree/main/vulns/pysaml2/PYSEC-2017-67.yaml', 'https://web.archive.org/web/20200227195127/http://www.securityfocus.com/bid/95376']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:C/C:H/I:H/A:H', 'score': 9.0}","{'percentage': 0.00778, 'percentile': 0.72503}",
CVE-2015-8557,Command Injection in Pygments,critical,https://github.com/pygments/pygments,2016-01-08T20:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2015-8557', 'https://bitbucket.org/birkenfeld/pygments-main/pull-requests/501/fix-shell-injection-in/diff', 'https://security.gentoo.org/glsa/201612-05', 'http://packetstormsecurity.com/files/133823/Pygments-FontManager._get_nix_font_path-Shell-Injection.html', 'http://seclists.org/fulldisclosure/2015/Oct/4', 'http://www.debian.org/security/2016/dsa-3445', 'http://www.openwall.com/lists/oss-security/2015/12/14/17', 'http://www.openwall.com/lists/oss-security/2015/12/14/6', 'http://www.oracle.com/technetwork/topics/security/bulletinjan2016-2867206.html', 'http://www.ubuntu.com/usn/USN-2862-1', 'https://github.com/advisories/GHSA-fff8-4w9p-7v76', 'https://github.com/pypa/advisory-database/tree/main/vulns/pygments/PYSEC-2016-32.yaml', 'https://github.com/pygments/pygments/commit/db6dd826f8624179e563aaded391efe824462f51']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H', 'score': 9.0}","{'percentage': 0.09142, 'percentile': 0.92293}",
CVE-2011-0720,Plone Privilege Escalation Vulnerability,critical,https://github.com/plone/Plone,2011-02-03T17:00:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2011-0720', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/65099', 'http://plone.org/products/plone/security/advisories/cve-2011-0720', 'http://www.redhat.com/support/errata/RHSA-2011-0393.html', 'http://www.redhat.com/support/errata/RHSA-2011-0394.html', 'https://plone.org/products/plone-hotfix/releases/CVE-2011-0720/logchecker.py', 'https://seclists.org/fulldisclosure/2011/Apr/293', 'https://web.archive.org/web/20110505051314/http://secunia.com/advisories/43914', 'https://web.archive.org/web/20110826134658/http://secunia.com/advisories/43146', 'https://web.archive.org/web/20200229153953/http://www.securityfocus.com/bid/46102', 'https://github.com/pypa/advisory-database/tree/main/vulns/plone/PYSEC-2011-13.yaml', 'http://osvdb.org/70753', 'https://github.com/advisories/GHSA-3v28-9jjp-4g5w']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 9.1}","{'percentage': 0.01407, 'percentile': 0.7951}",
CVE-2015-6941,salt password information leaked in debug logs,critical,https://github.com/saltstack/salt,2017-08-09T16:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2015-6941', 'https://github.com/twangboy/salt/commit/c0689e32154c41f59840ae10ffc5fbfa30618710', 'https://bugzilla.redhat.com/show_bug.cgi?id=1273066', 'https://docs.saltstack.com/en/latest/topics/releases/2015.5.6.html', 'https://docs.saltstack.com/en/latest/topics/releases/2015.8.1.html', 'https://github.com/saltstack/salt/commit/c0689e32154c41f59840ae10ffc5fbfa30618710', 'https://github.com/saltstack/salt/commit/fdd35374562658f4a20767a3703fab93d92f9ca9', 'https://github.com/pypa/advisory-database/tree/main/vulns/salt/PYSEC-2017-71.yaml', 'https://github.com/advisories/GHSA-cxm4-7qcw-267r']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00408, 'percentile': 0.60492}",
CVE-2012-4406,OpenStack Object Storage (swift) Code Injection vulnerability,critical,https://opendev.org/openstack/swift,2012-10-22T23:55:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2012-4406', 'https://github.com/openstack/swift/commit/e1ff51c04554d51616d2845f92ab726cb0e5831a', 'https://bugs.launchpad.net/swift/+bug/1006414', 'https://bugzilla.redhat.com/show_bug.cgi?id=854757', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/79140', 'https://launchpad.net/swift/+milestone/1.7.0', 'http://lists.fedoraproject.org/pipermail/package-announce/2012-October/089472.html', 'http://rhn.redhat.com/errata/RHSA-2012-1379.html', 'http://rhn.redhat.com/errata/RHSA-2013-0691.html', 'http://www.openwall.com/lists/oss-security/2012/09/05/16', 'http://www.openwall.com/lists/oss-security/2012/09/05/4', 'https://access.redhat.com/errata/RHSA-2012:1379', 'https://access.redhat.com/errata/RHSA-2013:0691', 'https://access.redhat.com/security/cve/CVE-2012-4406', 'https://web.archive.org/web/20130629092623/http://www.securityfocus.com/bid/55420', 'http://www.securityfocus.com/bid/55420', 'https://github.com/advisories/GHSA-v7mh-3jgf-r26c']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.07793, 'percentile': 0.91502}",
CVE-2017-12791,SaltStack Salt Directory traversal vulnerability in minion id validation,critical,https://github.com/saltstack/salt,2017-08-23T14:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2017-12791', 'https://github.com/saltstack/salt/pull/42944', 'https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=872399', 'https://bugzilla.redhat.com/show_bug.cgi?id=1482006', 'https://docs.saltstack.com/en/2016.11/topics/releases/2016.11.7.html', 'https://docs.saltstack.com/en/latest/topics/releases/2017.7.1.html', 'https://github.com/pypa/advisory-database/tree/main/vulns/salt/PYSEC-2017-35.yaml', 'https://github.com/advisories/GHSA-xxvj-8g5m-4qgw']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01383, 'percentile': 0.79501}",
CVE-2016-9014,Django DNS Rebinding Vulnerability,critical,https://github.com/django/django,2016-12-09T20:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2016-9014', 'http://www.debian.org/security/2017/dsa-3835', 'http://www.ubuntu.com/usn/USN-3115-1', 'https://web.archive.org/web/20210123185619/http://www.securityfocus.com/bid/94068', 'https://web.archive.org/web/20211204043252/http://www.securitytracker.com/id/1037159', 'https://github.com/django/django/commit/45acd6d836895a4c36575f48b3fb36a3dae98d19', 'https://github.com/django/django/commit/884e113838e5a72b4b0ec9e5e87aa480f6aa4472', 'https://github.com/django/django/commit/c401ae9a7dfb1a94a8a61927ed541d6f93089587', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OG5ROMUPS6C7BXELD3TAUUH7OBYV56WQ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QXDKJYHN74BWY3P7AR2UZDVJREQMRE6S', 'https://www.djangoproject.com/weblog/2016/nov/01/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2016-18.yaml', 'https://github.com/advisories/GHSA-3f2c-jm6v-cr35']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 8.1}","{'percentage': 0.04886, 'percentile': 0.89175}",
CVE-2016-9013,Django user with hardcoded password created when running tests on Oracle,critical,https://github.com/django/django,2016-12-09T20:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2016-9013', 'http://www.debian.org/security/2017/dsa-3835', 'http://www.ubuntu.com/usn/USN-3115-1', 'https://github.com/django/django/commit/34e10720d81b8d407aa14d763b6a7fe8f13b4f2e', 'https://github.com/django/django/commit/4844d86c7728c1a5a3bbce4ad336a8d32304072b', 'https://github.com/django/django/commit/70f99952965a430daf69eeb9947079aae535d2d0', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/OG5ROMUPS6C7BXELD3TAUUH7OBYV56WQ', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QXDKJYHN74BWY3P7AR2UZDVJREQMRE6S', 'https://www.djangoproject.com/weblog/2016/nov/01/security-releases', 'https://github.com/pypa/advisory-database/tree/main/vulns/django/PYSEC-2016-17.yaml', 'https://github.com/advisories/GHSA-mv8g-fhh6-6267']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.02723, 'percentile': 0.85266}",
CVE-2017-14695,SaltStack Salt Directory traversal vulnerability in minion id validation,critical,https://github.com/saltstack/salt,2017-10-24T17:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2017-14695', 'https://github.com/saltstack/salt/commit/80d90307b07b3703428ecbb7c8bb468e28a9ae6d', 'https://bugzilla.redhat.com/show_bug.cgi?id=1500748', 'https://docs.saltstack.com/en/latest/topics/releases/2016.11.8.html', 'https://docs.saltstack.com/en/latest/topics/releases/2016.3.8.html', 'https://docs.saltstack.com/en/latest/topics/releases/2017.7.2.html', 'http://lists.opensuse.org/opensuse-updates/2017-10/msg00073.html', 'http://lists.opensuse.org/opensuse-updates/2017-10/msg00075.html', 'https://github.com/pypa/advisory-database/tree/main/vulns/salt/PYSEC-2017-36.yaml', 'https://github.com/advisories/GHSA-j6gj-pg62-x8j6']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00449, 'percentile': 0.62506}",
CVE-2017-16613,OpenStack Swauth object/proxy server writing Auth Token to log file,critical,https://github.com/openstack/swauth,2017-11-21T13:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2017-16613', 'https://github.com/openstack/swauth/commit/70af7986265a3defea054c46efc82d0698917298', 'https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=882314', 'https://bugs.launchpad.net/swift/+bug/1655781', 'https://www.debian.org/security/2017/dsa-4044', 'https://web.archive.org/web/20200227140059/http://www.securityfocus.com/bid/101926', 'https://github.com/pypa/advisory-database/tree/main/vulns/swauth/PYSEC-2017-84.yaml', 'https://github.com/advisories/GHSA-qhq8-xwqv-pvv9']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.02345, 'percentile': 0.84326}",
CVE-2022-30765,SQL injection in calibreweb,critical,https://github.com/janeczku/calibre-web,2022-05-16T02:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2022-30765', 'https://github.com/janeczku/calibre-web/blob/master/SECURITY.md', 'https://github.com/janeczku/calibre-web/releases/tag/0.6.18', 'https://github.com/advisories/GHSA-8ppf-x4gr-2x7g']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.0025, 'percentile': 0.48367}",
CVE-2016-8638,Session Fixation in ipsilon,critical,https://github.com/ipsilon-project/ipsilon,2017-07-12T13:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2016-8638', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2016-8638', 'https://ipsilon-project.org/advisory/CVE-2016-8638.txt', 'https://ipsilon-project.org/release/2.1.0.html', 'https://pagure.io/ipsilon/c/511fa8b7001c2f9a42301aa1d4b85aaf170a461c', 'http://rhn.redhat.com/errata/RHSA-2016-2809.html', 'http://www.securityfocus.com/bid/94439', 'https://access.redhat.com/errata/RHSA-2016:2809', 'https://access.redhat.com/security/cve/CVE-2016-8638', 'https://bugzilla.redhat.com/show_bug.cgi?id=1392829', 'https://github.com/ipsilon-project/ipsilon/commit/1c48414877fc110652b6078a29529972c7ec9122', 'https://github.com/ipsilon-project/ipsilon/commit/64fc366c054fc6af1d9d2692902db169884b5f78', 'https://github.com/ipsilon-project/ipsilon/commit/a33303b6beb5c316d7c18b23566b7666a4e307a4', 'https://github.com/ipsilon-project/ipsilon/commit/b4744a92d4fa7f6d7ade0ae2d99a2dc0ea94734d', 'https://github.com/advisories/GHSA-376m-3rm2-9jm6']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H', 'score': 9.1}","{'percentage': 0.07142, 'percentile': 0.9069}",
CVE-2017-7214,OpenStack Nova logs sensitive context from notification exceptions,critical,https://github.com/openstack/nova,2017-03-21T18:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2017-7214', 'https://access.redhat.com/errata/RHSA-2017:1508', 'https://access.redhat.com/errata/RHSA-2017:1595', 'https://launchpad.net/bugs/1673569', 'http://www.securityfocus.com/bid/96998', 'https://github.com/openstack/nova/commit/3f985f1eda6f29180878a3d21c20c5057179486a', 'https://github.com/openstack/nova/commit/acb19160d4d348e29a21ad57c61c7369352c4d1c', 'https://github.com/openstack/nova/commit/c2c91ce44592fc5dc2aacee1cf7f5b5cfd2e9a0a', 'https://github.com/openstack/nova/commit/e193201fa1de5b08b29adefd8c149935c5529598', 'https://github.com/advisories/GHSA-f4g4-cj8f-3cr9']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01297, 'percentile': 0.78654}",
CVE-2017-1000469,Cobbler vulnerable to arbitrary code execution,critical,https://github.com/cobbler/cobbler,2018-01-03T20:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2017-1000469', 'https://github.com/cobbler/cobbler/issues/1845', 'https://github.com/cobbler/cobbler/commit/4b20397425a5d42a2d8927233654f4d7435bd4c2', 'https://github.com/advisories/GHSA-96hw-v598-jvgh']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01435, 'percentile': 0.79799}",
CVE-2012-0805,SQLAlchemy vulnerable to SQL injection,critical,https://github.com/sqlalchemy/sqlalchemy,2012-06-05T22:55:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2012-0805', 'https://bugs.launchpad.net/keystone/+bug/918608', 'https://exchange.xforce.ibmcloud.com/vulnerabilities/73756', 'http://rhn.redhat.com/errata/RHSA-2012-0369.html', 'http://www.debian.org/security/2012/dsa-2449', 'http://www.sqlalchemy.org/changelog/CHANGES_0_7_0', 'https://github.com/sqlalchemy/sqlalchemy/commit/51fea2e159ca93daa0bc8066a5c35d8436d99418', 'https://web.archive.org/web/20140721183117/http://secunia.com/advisories/48771', 'https://web.archive.org/web/20140802043526/http://secunia.com/advisories/48328', 'https://web.archive.org/web/20140802044957/http://secunia.com/advisories/48327', 'http://www.sqlalchemy.org/trac/changeset/852b6a1a87e7', 'https://github.com/pypa/advisory-database/tree/main/vulns/sqlalchemy/PYSEC-2012-9.yaml', 'https://github.com/advisories/GHSA-hfg2-wf6j-x53p']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01649, 'percentile': 0.80903}",
CVE-2018-1000089,django-anymail Includes Sensitive Information in Log Files,critical,https://github.com/anymail/django-anymail,2018-03-13T15:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2018-1000089', 'https://github.com/anymail/django-anymail/commit/1a6086f2b58478d71f89bf27eb034ed81aefe5ef', 'https://github.com/anymail/django-anymail/releases/tag/v1.4', 'https://github.com/advisories/GHSA-qh9x-mc42-vg4g', 'https://github.com/pypa/advisory-database/tree/main/vulns/django-anymail/PYSEC-2018-46.yaml']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:N', 'score': 7.4}","{'percentage': 0.00322, 'percentile': 0.54617}",
CVE-2011-4104,Django Tastypie Improper Deserialization of YAML Data,critical,https://github.com/toastdriven/django-tastypie,2014-10-27T01:55:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2011-4104', 'https://github.com/toastdriven/django-tastypie/commit/e8af315211b07c8f48f32a063233cc3f76dd5bc2', 'https://groups.google.com/forum/#!topic/django-tastypie/i2aNGDHTUBI', 'http://www.openwall.com/lists/oss-security/2011/11/02/1', 'http://www.openwall.com/lists/oss-security/2011/11/02/7', 'https://github.com/pypa/advisory-database/tree/main/vulns/django-tastypie/PYSEC-2014-25.yaml', 'https://www.djangoproject.com/weblog/2011/nov/01/piston-and-tastypie-security-releases', 'https://github.com/advisories/GHSA-qgvw-qc2q-gv5q']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.00821, 'percentile': 0.73617}",
CVE-2015-8914,OpenStack Neutron allows remote attackers to bypass an intended ICMPv6-spoofing protection mechanism,critical,https://github.com/openstack/neutron,2016-06-17T15:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2015-8914', 'https://access.redhat.com/errata/RHSA-2016:1473', 'https://access.redhat.com/errata/RHSA-2016:1474', 'https://bugs.launchpad.net/neutron/+bug/1502933', 'https://security.openstack.org/ossa/OSSA-2016-009.html', 'http://www.openwall.com/lists/oss-security/2016/06/10/5', 'http://www.openwall.com/lists/oss-security/2016/06/10/6', 'https://review.openstack.org/#/c/300233', 'https://review.openstack.org/#/c/310648', 'https://review.openstack.org/#/c/310652', 'https://github.com/advisories/GHSA-3vj4-cvjp-482h']","{'vector_string': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H', 'score': 9.1}","{'percentage': 0.06657, 'percentile': 0.90831}",
CVE-2014-9462,Mercurial vulnerable to arbitrary command execution via a crafted repository name in a clone command,critical,,2015-03-31T14:59:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2014-9462', 'https://security.gentoo.org/glsa/201612-19', 'http://chargen.matasano.com/chargen/2015/3/17/this-new-vulnerability-mercurial-command-injection-cve-2014-9462.html', 'http://lists.opensuse.org/opensuse-updates/2015-03/msg00085.html', 'http://mercurial.selenic.com/wiki/WhatsNew', 'http://www.debian.org/security/2015/dsa-3257', 'http://www.oracle.com/technetwork/topics/security/bulletinjul2015-2511963.html', 'https://github.com/pypa/advisory-database/tree/main/vulns/mercurial/PYSEC-2015-14.yaml', 'https://github.com/advisories/GHSA-3pmw-h7j4-rf54']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.01289, 'percentile': 0.78629}",
CVE-2015-3206,python-kerberos vulnerable to KDC spoofing attacks,critical,https://github.com/apple/ccs-pykerberos,2017-08-25T18:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2015-3206', 'https://github.com/apple/ccs-pykerberos/issues/31', 'https://bugzilla.redhat.com/show_bug.cgi?id=1223802', 'http://www.openwall.com/lists/oss-security/2015/05/21/3', 'https://github.com/apple/ccs-pykerberos/commit/9cb61c93f9b24dd18a0a315f3df5445529c5c333', 'https://web.archive.org/web/20150910143429/https://trac.calendarserver.org/ticket/833', 'https://web.archive.org/web/20200228090829/http://www.securityfocus.com/bid/74760', 'https://github.com/pypa/advisory-database/tree/main/vulns/kerberos/PYSEC-2017-49.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/pykerberos/PYSEC-2017-66.yaml', 'https://pypi.python.org/pypi/kerberos', 'https://github.com/advisories/GHSA-mffc-9gx5-99g3']","{'vector_string': 'CVSS:3.0/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 8.1}","{'percentage': 0.00963, 'percentile': 0.75598}",
CVE-2018-7749,AsyncSSH SSH Server Authentication Bypass,critical,https://github.com/ronf/asyncssh,2018-03-12T19:29:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2018-7749', 'https://github.com/ronf/asyncssh/commit/c161e26cdc0d41b745b63d9f17b437f073bf7ba4', 'https://groups.google.com/forum/#!msg/asyncssh-announce/57_5O7kiHSA/8BXZ_hxHAQAJ', 'https://github.com/ronf/asyncssh/commit/16e6ebfa893167c7d9d3f6dc7a2c0d197e47f43a', 'https://github.com/pypa/advisory-database/tree/main/vulns/asyncssh/PYSEC-2018-108.yaml', 'https://github.com/advisories/GHSA-97cv-6pjf-5f9q']","{'vector_string': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H', 'score': 9.8}","{'percentage': 0.0041, 'percentile': 0.60657}",
