CVE,Summary,Severity,Source Location,Published,References,CVSS,EPSS,KEV
CVE-2021-29524,Division by 0 in `Conv2DBackpropFilter`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-r4pj-74mg-8868', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29524', 'https://github.com/tensorflow/tensorflow/commit/fca9874a9b42a2134f907d2fb46ab774a831404a', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-452.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-650.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-161.yaml', 'https://github.com/advisories/GHSA-r4pj-74mg-8868']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29523,CHECK-fail in AddManySparseToTensorsMap,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-2cpx-427x-q2c6', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29523', 'https://github.com/tensorflow/tensorflow/commit/69c68ecbb24dff3fa0e46da0d16c821a2dd22d7c', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-451.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-649.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-160.yaml', 'https://github.com/advisories/GHSA-2cpx-427x-q2c6']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.01838}",
CVE-2021-29522,Division by 0 in `Conv3DBackprop*`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c968-pq7h-7fxv', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29522', 'https://github.com/tensorflow/tensorflow/commit/311403edbc9816df80274bd1ea8b3c0c0f22c3fa', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-450.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-648.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-159.yaml', 'https://github.com/advisories/GHSA-c968-pq7h-7fxv']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29521,Segfault in SparseCountSparseOutput,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hr84-fqvp-48mm', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29521', 'https://github.com/tensorflow/tensorflow/commit/c57c0b9f3a4f8684f3489dd9a9ec627ad8b599f5', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-449.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-647.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-158.yaml', 'https://github.com/advisories/GHSA-hr84-fqvp-48mm']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29520,Heap buffer overflow in `Conv3DBackprop*`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-wcv5-qrj6-9pfm', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29520', 'https://github.com/tensorflow/tensorflow/commit/8f37b52e1320d8d72a9529b2468277791a261197', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-448.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-646.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-157.yaml', 'https://github.com/advisories/GHSA-wcv5-qrj6-9pfm']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00019, 'percentile': 0.03467}",
CVE-2021-29519,CHECK-fail in SparseCross due to type confusion,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-772j-h9xw-ffp5', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29519', 'https://github.com/tensorflow/tensorflow/commit/b1cc5e5a50e7cee09f2c6eb48eb40ee9c4125025', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-447.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-645.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-156.yaml', 'https://github.com/advisories/GHSA-772j-h9xw-ffp5']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29518,Session operations in eager mode lead to null pointer dereferences,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-62gx-355r-9fhg', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29518', 'https://github.com/tensorflow/tensorflow/commit/ff70c47a396ef1e3cb73c90513da4f5cb71bebba', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-446.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-644.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-155.yaml', 'https://github.com/advisories/GHSA-62gx-355r-9fhg']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 9e-05, 'percentile': 0.0055}",
CVE-2021-29517,Division by zero in `Conv3D`,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-772p-x54p-hjrv', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29517', 'https://github.com/tensorflow/tensorflow/commit/799f835a3dfa00a4d852defa29b15841eea9d64f', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-445.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-643.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-154.yaml', 'https://github.com/advisories/GHSA-772p-x54p-hjrv']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.018}",
CVE-2021-29516,Null pointer dereference via invalid Ragged Tensors,low,,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-84mw-34w6-2q43', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29516', 'https://github.com/tensorflow/tensorflow/commit/b055b9c474cd376259dde8779908f9eeaf097d93', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-444.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-642.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-153.yaml', 'https://github.com/advisories/GHSA-84mw-34w6-2q43']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00015, 'percentile': 0.01633}",
CVE-2021-29515,Reference binding to null pointer in `MatrixDiag*` ops,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-hc6c-75p4-hmq4', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29515', 'https://github.com/tensorflow/tensorflow/commit/a7116dd3913c4a4afd2a3a938573aa7c785fdfc6', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-443.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-641.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-152.yaml', 'https://github.com/advisories/GHSA-hc6c-75p4-hmq4']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29514,Heap out of bounds write in `RaggedBinCount`,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-8h46-5m9h-7553', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29514', 'https://github.com/tensorflow/tensorflow/commit/eebb96c2830d48597d055d247c0e9aebaea94cd5', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-442.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-640.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-151.yaml', 'https://github.com/advisories/GHSA-8h46-5m9h-7553']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00018, 'percentile': 0.03034}",
CVE-2021-29513,Type confusion during tensor casts lead to dereferencing null pointers,low,https://github.com/tensorflow/tensorflow,2021-05-14T20:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-452g-f7fp-9jf7', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29513', 'https://github.com/tensorflow/tensorflow/commit/030af767d357d1b4088c4a25c72cb3906abac489', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-441.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-639.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-150.yaml', 'https://github.com/advisories/GHSA-452g-f7fp-9jf7']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00017, 'percentile': 0.0256}",
CVE-2021-29512,Heap buffer overflow in `RaggedBinCount`,low,,2021-05-14T19:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-4278-2v5v-65r4', 'https://nvd.nist.gov/vuln/detail/CVE-2021-29512', 'https://github.com/tensorflow/tensorflow/commit/eebb96c2830d48597d055d247c0e9aebaea94cd5', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2021-440.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2021-638.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2021-149.yaml', 'https://github.com/advisories/GHSA-4278-2v5v-65r4']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:L', 'score': 2.5}","{'percentage': 0.00018, 'percentile': 0.03034}",
CVE-2021-32618,Open Redirect in Flask-Security-Too,low,https://github.com/Flask-Middleware/flask-security,,"['https://nvd.nist.gov/vuln/detail/CVE-2021-32618', 'https://github.com/Flask-Middleware/flask-security/commit/e39bb04615050448c1b8ba4caa7dacc0edd3e405', 'https://github.com/pypa/advisory-database/tree/main/vulns/flask-security-too/PYSEC-2021-123.yaml', 'https://web.archive.org/web/20210517211717/https://github.com/Flask-Middleware/flask-security/issues/486', 'https://web.archive.org/web/20211207121851/https://github.com/Flask-Middleware/flask-security/security/advisories/GHSA-6qmf-fj6m-686c', 'https://web.archive.org/web/20220410062740/https://github.com/Flask-Middleware/flask-security/pull/489', 'https://github.com/advisories/GHSA-6qmf-fj6m-686c']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N', 'score': 3.1}","{'percentage': 0.17163, 'percentile': 0.9457}",
CVE-2020-1733,Ansible vulnerable to Exposure of Resource to Wrong Sphere and Insecure Temporary File,low,https://github.com/ansible/ansible,2020-03-11T19:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2020-1733', 'https://github.com/ansible/ansible/issues/67791', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1733', 'https://lists.debian.org/debian-lts-announce/2020/05/msg00005.html', 'https://security.gentoo.org/glsa/202006-11', 'https://www.debian.org/security/2021/dsa-4950', 'https://github.com/ansible/ansible/commit/80b9a0a25c5f75e84aefc8f2b293fb1933b154f2', 'https://github.com/ansible/ansible/commit/8251d9f4c2bc82632ab992277fcd30ccbf87aa47', 'https://github.com/ansible/ansible/commit/ecf99d5e1ff732a7777010facd6c98bb0994605e', 'https://github.com/advisories/GHSA-g4mq-6fp5-qwcf', 'https://github.com/pypa/advisory-database/tree/main/vulns/ansible/PYSEC-2020-5.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/DKPA4KC3OJSUFASUYMG66HKJE7ADNGFW', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/MRRYUU5ZBLPBXCYG6CFP35D64NP2UB2S', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/WQVOQD4VAIXXTVQAJKTN7NUGTJFE2PCB']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:C/C:L/I:L/A:L', 'score': 5.0}","{'percentage': 0.00036, 'percentile': 0.09192}",
,VVE-2021-0002: Incorrect `returndatasize` when using simple forwarder proxies deployed prior to EIP-1167 adoption,low,,,"['https://github.com/vyperlang/vyper/security/advisories/GHSA-375m-5fvv-xq23', 'https://github.com/vyperlang/vyper/pull/2281', 'https://pypi.org/project/vyper/', 'https://github.com/advisories/GHSA-375m-5fvv-xq23']","{'vector_string': None, 'score': None}",,
,CSRF Vuln can expose user's QRcode,low,,,"['https://github.com/Flask-Middleware/flask-security/security/advisories/GHSA-fxq4-r6mr-9x64', 'https://pypi.org/project/Flask-Security-Too', 'https://github.com/advisories/GHSA-fxq4-r6mr-9x64']","{'vector_string': None, 'score': None}",,
CVE-2020-1739,Exposure of Sensitive Information to an Unauthorized Actor in Ansible,low,https://github.com/ansible/ansible,2020-03-12T18:15:00Z,"['https://nvd.nist.gov/vuln/detail/CVE-2020-1739', 'https://github.com/ansible/ansible/issues/67797', 'https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2020-1739', 'https://lists.debian.org/debian-lts-announce/2020/05/msg00005.html', 'https://www.debian.org/security/2021/dsa-4950', 'https://github.com/ansible/ansible/pull/68911', 'https://github.com/ansible/ansible/pull/68912', 'https://github.com/ansible/ansible/pull/68913', 'https://github.com/ansible/ansible/commit/1a89d4f059c21a818306a39ada7f5284ae125237', 'https://github.com/ansible/ansible/commit/6c74a298702c8bb5532b9600073312e08f39680f', 'https://github.com/ansible/ansible/commit/c6c4fbf4a1fdea1e10ba94462a60c413990a16a4', 'https://github.com/advisories/GHSA-923p-fr2c-g5m2', 'https://github.com/pypa/advisory-database/tree/main/vulns/ansible/PYSEC-2020-11.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/FWDK3QUVBULS3Q3PQTGEKUQYPSNOU5M3', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/QT27K5ZRGDPCH7GT3DRI3LO4IVDVQUB7', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/U3IMV3XEIUXL6S4KPLYYM4TVJQ2VNEP2']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:L/A:N', 'score': 3.9}","{'percentage': 0.00041, 'percentile': 0.11595}",
CVE-2021-21416,Potential sensitive information disclosed in error reports,low,https://github.com/ubernostrum/django-registration,2021-04-01T22:15:00Z,"['https://github.com/ubernostrum/django-registration/security/advisories/GHSA-58c7-px5v-82hh', 'https://nvd.nist.gov/vuln/detail/CVE-2021-21416', 'https://github.com/ubernostrum/django-registration/commit/2db0bb7ec35636ea46b07b146328b87b2cb13ca5', 'https://github.com/pypa/advisory-database/tree/main/vulns/django-registration/PYSEC-2021-11.yaml', 'https://github.com/advisories/GHSA-58c7-px5v-82hh']","{'vector_string': 'CVSS:3.1/AV:L/AC:H/PR:H/UI:R/S:C/C:L/I:L/A:N', 'score': 3.7}","{'percentage': 0.00188, 'percentile': 0.41256}",
CVE-2021-21330,`aiohttp` Open Redirect vulnerability (`normalize_path_middleware` middleware),low,https://github.com/aio-libs/aiohttp,2021-02-26T03:15:00Z,"['https://github.com/aio-libs/aiohttp/security/advisories/GHSA-v6wp-4m6f-gcjg', 'https://github.com/aio-libs/aiohttp/commit/2545222a3853e31ace15d87ae0e2effb7da0c96b', 'https://github.com/aio-libs/aiohttp/blob/master/CHANGES.rst#374-2021-02-25', 'https://nvd.nist.gov/vuln/detail/CVE-2021-21330', 'https://www.debian.org/security/2021/dsa-4864', 'https://security.gentoo.org/glsa/202208-19', 'https://github.com/pypa/advisory-database/tree/main/vulns/aiohttp/PYSEC-2021-76.yaml', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/FU7ENI54JNEK3PHEFGCE46DGMFNTVU6L', 'https://lists.fedoraproject.org/archives/list/package-announce%40lists.fedoraproject.org/message/JN3V7CZJRT4QFCVXB6LDPCJH7NAOFCA5', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/FU7ENI54JNEK3PHEFGCE46DGMFNTVU6L', 'https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/JN3V7CZJRT4QFCVXB6LDPCJH7NAOFCA5', 'https://pypi.org/project/aiohttp', 'https://github.com/advisories/GHSA-v6wp-4m6f-gcjg']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:N/I:L/A:N', 'score': 3.1}","{'percentage': 0.00486, 'percentile': 0.64508}",
,Timing attack,low,,,"['https://github.com/crossbario/autobahn-python/issues/157', 'https://www.whitesourcesoftware.com/vulnerability-database/WS-2013-0019', 'https://github.com/advisories/GHSA-xm8r-5wh6-f46f']","{'vector_string': None, 'score': None}",,
,Key Caching behavior in the DynamoDB Encryption Client.,low,,,"['https://github.com/aws/aws-dynamodb-encryption-python/security/advisories/GHSA-4ph2-8337-hm62', 'https://github.com/aws/aws-dynamodb-encryption-python/commit/90606ec9af7c2b5cb338d64639a62ee867d38d6b', 'https://github.com/aws/aws-dynamodb-encryption-python/blob/master/CHANGELOG.rst#130----2021-02-04', 'https://pypi.org/project/dynamodb-encryption-sdk', 'https://github.com/advisories/GHSA-4ph2-8337-hm62']","{'vector_string': None, 'score': None}",,
CVE-2020-17511,Apache Airflow logs passwords in plaintext,low,https://github.com/apache/airflow,,"['https://nvd.nist.gov/vuln/detail/CVE-2020-17511', 'https://github.com/apache/airflow/commit/4e32546faf227a6497ce8b282fff7450cae6f665', 'https://lists.apache.org/thread.html/ree782a29d927b96bf0b39fb92e2f1f09ea3112a985f7a08ce93765ac%40%3Cusers.airflow.apache.org%3E', 'https://github.com/advisories/GHSA-cvcq-gmc3-q6m8', 'https://github.com/pypa/advisory-database/tree/main/vulns/apache-airflow/PYSEC-2020-262.yaml']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:N', 'score': 2.8}","{'percentage': 0.00105, 'percentile': 0.29398}",
CVE-2020-26267,Lack of validation in data format attributes in TensorFlow,low,https://github.com/tensorflow/tensorflow,2020-12-10T23:15:00Z,"['https://github.com/tensorflow/tensorflow/security/advisories/GHSA-c9f3-9wfr-wgh7', 'https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae', 'https://nvd.nist.gov/vuln/detail/CVE-2020-26267', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-cpu/PYSEC-2020-298.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow-gpu/PYSEC-2020-333.yaml', 'https://github.com/pypa/advisory-database/tree/main/vulns/tensorflow/PYSEC-2020-140.yaml', 'https://github.com/advisories/GHSA-c9f3-9wfr-wgh7']","{'vector_string': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L', 'score': 4.4}","{'percentage': 0.00018, 'percentile': 0.02744}",
,UNEDITABLE_SCHEMAS and UNEDITABLE_TABLE_DESCRIPTION_MATCH_RULES not respected by frontend service backend,low,,,"['https://github.com/amundsen-io/amundsenfrontendlibrary/security/advisories/GHSA-47qg-q58v-7vrp', 'https://github.com/amundsen-io/amundsenfrontendlibrary/commit/0b47694ea74cbbef34e03eb45f29643b16a1332a', 'https://github.com/advisories/GHSA-47qg-q58v-7vrp']","{'vector_string': None, 'score': None}",,
,datasette-graphql leaks details of the schema of private database files,low,,,"['https://github.com/simonw/datasette-graphql/security/advisories/GHSA-74hv-qjjq-h7g5', 'https://pypi.org/project/datasette-graphql/', 'https://github.com/advisories/GHSA-74hv-qjjq-h7g5']","{'vector_string': None, 'score': None}",,
CVE-2020-26215,Open redirect in Jupyter Notebook,low,https://github.com/jupyter/notebook,,"['https://github.com/jupyter/notebook/security/advisories/GHSA-c7vm-f5p4-8fqh', 'https://github.com/jupyter/notebook/commit/3cec4bbe21756de9f0c4bccf18cf61d840314d74', 'https://nvd.nist.gov/vuln/detail/CVE-2020-26215', 'https://lists.debian.org/debian-lts-announce/2020/12/msg00004.html', 'https://github.com/pypa/advisory-database/tree/main/vulns/notebook/PYSEC-2020-215.yaml', 'https://github.com/advisories/GHSA-c7vm-f5p4-8fqh']","{'vector_string': 'CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:C/C:N/I:L/A:L', 'score': 4.4}","{'percentage': 0.00503, 'percentile': 0.65144}",
,CLI does not correctly implement strict mode,low,,,"['https://github.com/aws/aws-encryption-sdk-cli/security/advisories/GHSA-2xwp-m7mq-7q3r', 'https://github.com/aws/aws-encryption-sdk-cli/commit/7d21b8051cab9e52e056fe427d2bff19cf146460', 'https://github.com/advisories/GHSA-2xwp-m7mq-7q3r']","{'vector_string': None, 'score': None}",,
